StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,MrAB1,Game1_1_1,Game1_1_2,Game1_2_1,Game1_2_2,Drink1,Gym1 _1,Gym1 _2,Gym1 _3,Jacket1,Game2_1_1,Game2_1_2,Game2_2_1,Game2_2_2,MrAB2,Play2 ,Plane2 ,MrAB3,Game3_1 _1,Game3_1 _2,Game3_2_1,Game3_2_2,Jacket2,Gym2 _1,Gym2 _2,Gym2 _3,MrAB4 ,Play1 ,Plane1 ,Drink2,fin_lit1,fin_lit2,fin_lit3,fin_lit4,Att_check,Gender,Age ,Income,Education,Residence,Native language,Debriefing
2022-09-13 03:40:21,2022-09-13 03:56:57,IP Address,100,996,True,2022-09-13 03:56:59,R_2B97ZFhD1Plqxw3,anonymous,RU,1,I agree to participate in the research,No difference ,0,220,0,440,200,"Strongly agree

1
","Strongly disagree

5
",4,No,220,300,220,440,A,Yes,Pay your friend 700 ₽ for the coupon.,B,440,500,440,500,No,4,2,4,B,Yes,Pay your friend 700 ₽ for the coupon.,100,More than 1 020 ₽,Less than today,I do not know,I do not know,Not serious at all,Female,30,More than 85 000 ₽,15,Finland,Russian,I allow you to use the responses I provided in this study.
2022-09-13 04:03:48,2022-09-13 04:17:30,IP Address,100,822,True,2022-09-13 04:17:31,R_0pMqiPoxD8jXSW5,anonymous,RU,1,I agree to participate in the research,A,0,250,0,450,150,"Strongly agree

1
","Strongly disagree

5
","Strongly disagree

5
",Yes,220,250,440,450,A,Yes,Pay your friend 700 ₽ for the coupon.,B,440,450,440,450,Yes,"Strongly disagree

5
",4,"Strongly agree

1
",B,Yes,Pay your friend 700 ₽ for the coupon.,150,More than 1 020 ₽,Less than today,False,There is no relationship,Absolutely serious,Male,33,51 000 ₽ - 68 000 ₽,18,Austria,Russian,I allow you to use the responses I provided in this study.
2022-09-13 05:29:12,2022-09-13 06:27:42,IP Address,100,3509,True,2022-09-13 06:27:43,R_aY3sCc8FC1R6edz,anonymous,RU,1,I agree to participate in the research,A,220,440,440,440,200,2,4,2,No,220,440,440,440,B,Yes,Consider it a gift and not pay for the coupon.,B,220,440,440,440,No,2,4,2,B,Yes,Consider it a gift and not pay for the coupon.,200,More than 1 020 ₽,Less than today,False,I do not know,Moderately serious,Male,34,68 000 ₽ - 85 000 ₽,18,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-14 03:26:28,2022-09-14 03:58:41,IP Address,100,1933,True,2022-09-14 03:58:42,R_AtEeezUygNxHnmV,anonymous,RU,1,I agree to participate in the research,No difference ,0,200,0,440,400,"Strongly agree

1
","Strongly disagree

5
","Strongly agree

1
",No,220,220,440,500,B,Yes,Consider it a gift and not pay for the coupon.,B,440,660,440,440,No,4,"Strongly agree

1
",4,B,No,Pay your friend 700 ₽ for the coupon.,100,More than 1 020 ₽,Less than today,False,They remain unchanged,Moderately serious,Female,76,34 000 ₽ - 51 000 ₽,16,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-13 14:16:48,2022-09-16 12:40:49,IP Address,100,253441,True,2022-09-16 12:40:52,R_1q2Hy4xQYfwEbOV,anonymous,RU,0.600000023841858,I agree to participate in the research,A,100,220,200,440,500,"Strongly agree

1
","Strongly disagree

5
","Strongly disagree

5
",Yes,220,300,440,500,A,No,"Pay some, but not the full amount for the coupon (for example, half the price).",B,440,440,440,440,Yes,"Strongly agree

1
","Strongly disagree

5
","Strongly disagree

5
",B,No,Consider it a gift and not pay for the coupon.,80,More than 1 020 ₽,Exactly the same as today,I do not know,I do not know,Moderately serious,Female,56,17 000 ₽ - 34 000 ₽,15,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 09:54:09,2022-09-18 10:09:24,IP Address,100,915,True,2022-09-18 10:09:26,R_3J7TvbqQhV90HX5,anonymous,RU,0.899999976158142,I agree to participate in the research,No difference ,0,220,0,440,400,2,3,3,No,220,220,220,220,No difference,Yes,"Pay some, but not the full amount for the coupon (for example, half the price).",B,440,440,440,440,No,2,3,2,A,Yes,"Pay some, but not the full amount for the coupon (for example, half the price).",200,More than 1 020 ₽,Less than today,False,I do not know,Moderately serious,Male,24,68 000 ₽ - 85 000 ₽,17,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:01:53,2022-09-18 10:15:38,IP Address,100,824,True,2022-09-18 10:15:39,R_2YDLNyXLgQKc5jq,anonymous,RU,0.899999976158142,I agree to participate in the research,A,0,220,0,440,1000,"Strongly agree

1
","Strongly disagree

5
",3,No,220,220,440,440,B,No,Pay your friend 700 ₽ for the coupon.,B,220,440,440,440,No,"Strongly disagree

5
","Strongly agree

1
",3,B,No,"Pay some, but not the full amount for the coupon (for example, half the price).",500,More than 1 020 ₽,Less than today,I do not know,I do not know,Absolutely serious,Female,32,More than 85 000 ₽,17,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:05:09,2022-09-18 10:19:18,IP Address,100,848,True,2022-09-18 10:19:18,R_eYb6U7BbDvO8b0l,anonymous,RU,1,I agree to participate in the research,No difference ,0,220,0,440,380,4,3,2,No,220,400,440,650,No difference,No,Pay your friend 700 ₽ for the coupon.,B,220,440,400,600,No,4,2,2,A,No,Pay your friend 700 ₽ for the coupon.,300,Exactly 1 020 ₽,Exactly the same as today,I do not know,I do not know,Very serious,Female,24,34 000 ₽ - 51 000 ₽,17,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:09:14,2022-09-18 10:21:10,IP Address,100,715,True,2022-09-18 10:21:10,R_3CWbWXD7x45sBIq,anonymous,RU,1,I agree to participate in the research,A,0,220,0,220,300,"Strongly disagree

5
","Strongly disagree

5
","Strongly disagree

5
",No,220,220,220,220,A,Yes,Consider it a gift and not pay for the coupon.,B,0,440,0,440,No,"Strongly disagree

5
","Strongly agree

1
","Strongly disagree

5
",B,Yes,Consider it a gift and not pay for the coupon.,100,Less than 1 020 ₽,Less than today,False,There is no relationship,Very serious,Female,37,More than 85 000 ₽,18,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:06:32,2022-09-18 10:24:02,IP Address,100,1049,True,2022-09-18 10:24:02,R_1CxpJaohuCbegsz,anonymous,RU,0.899999976158142,I agree to participate in the research,B,0,220,0,440,100,2,2,2,No,0,220,0,220,A,Yes,Consider it a gift and not pay for the coupon.,B,0,440,0,440,No,2,2,2,B,Yes,Consider it a gift and not pay for the coupon.,100,More than 1 020 ₽,Less than today,I do not know,I do not know,Moderately serious,Female,47,Prefer not to answer,25,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:15:37,2022-09-18 10:32:53,IP Address,100,1035,True,2022-09-18 10:32:53,R_vSMJVbqgnhg5VO9,anonymous,RU,0.899999976158142,I agree to participate in the research,No difference ,0,220,0,440,100,2,4,4,No,220,220,440,440,No difference,No,"Pay some, but not the full amount for the coupon (for example, half the price).",No difference,440,440,440,440,No,3,3,2,No difference,No,"Pay some, but not the full amount for the coupon (for example, half the price).",100,More than 1 020 ₽,Less than today,I do not know,I do not know,Moderately serious,Female,50,17 000 ₽ - 34 000 ₽,17,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:20:21,2022-09-18 10:38:32,IP Address,100,1091,True,2022-09-18 10:38:32,R_1Cp89AuFND4KZFW,anonymous,RU,0.899999976158142,I agree to participate in the research,A,0,0,0,0,300,"Strongly agree

1
","Strongly disagree

5
","Strongly disagree

5
",No,0,220,440,440,A,Yes,Consider it a gift and not pay for the coupon.,No difference,440,440,440,440,Yes,"Strongly disagree

5
",2,3,B,No,"Pay some, but not the full amount for the coupon (for example, half the price).",200,More than 1 020 ₽,Less than today,False,They collapse,Absolutely serious,Female,36,More than 85 000 ₽,16,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:17:41,2022-09-18 10:39:13,IP Address,100,1292,True,2022-09-18 10:39:13,R_1FtEME9erxgFmTB,anonymous,RU,0.899999976158142,I agree to participate in the research,No difference ,0,220,0,440,500,"Strongly agree

1
","Strongly disagree

5
",4,Yes,0,440,0,660,A,No,Pay your friend 700 ₽ for the coupon.,B,0,440,0,660,Yes,3,4,2,B,No,Pay your friend 700 ₽ for the coupon.,200,More than 1 020 ₽,Less than today,False,I do not know,Absolutely serious,Female,21,Less than 17 000 ₽,14,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:26:12,2022-09-18 10:39:30,IP Address,100,798,True,2022-09-18 10:39:30,R_DI7S8agrbkaBBId,anonymous,RU,0.899999976158142,I agree to participate in the research,No difference ,0,220,0,440,200,4,3,2,Yes,220,220,440,440,No difference,No,"Pay some, but not the full amount for the coupon (for example, half the price).",No difference,220,440,440,440,Yes,"Strongly disagree

5
",2,4,B,No,Pay your friend 700 ₽ for the coupon.,100,Exactly 1 020 ₽,Less than today,True,I do not know,Very serious,Female,40,34 000 ₽ - 51 000 ₽,16,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:30:14,2022-09-18 10:41:24,IP Address,100,669,True,2022-09-18 10:41:24,R_1jjEQsJw98mMN4G,anonymous,RU,0.899999976158142,I agree to participate in the research,B,220,300,440,600,300,"Strongly agree

1
","Strongly disagree

5
",3,Yes,220,300,440,600,B,No,"Pay some, but not the full amount for the coupon (for example, half the price).",A,440,500,440,600,Yes,3,"Strongly disagree

5
","Strongly agree

1
",B,No,"Pay some, but not the full amount for the coupon (for example, half the price).",200,More than 1 020 ₽,Less than today,True,There is no relationship,Moderately serious,Female,19,Less than 17 000 ₽,13,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:46:15,2022-09-18 10:55:02,IP Address,100,527,True,2022-09-18 10:55:03,R_2v1SN8rn9A5O7Io,anonymous,RU,1,I agree to participate in the research,A,220,300,440,500,200,"Strongly agree

1
","Strongly disagree

5
",4,No,220,300,440,500,B,Yes,"Pay some, but not the full amount for the coupon (for example, half the price).",No difference,440,440,440,440,No,"Strongly agree

1
","Strongly disagree

5
",4,B,No,"Pay some, but not the full amount for the coupon (for example, half the price).",100,Less than 1 020 ₽,Less than today,I do not know,I do not know,Very serious,Female,26,Prefer not to answer,14,Russian Federation,Russian,I allow you to use the responses I provided in this study.
2022-09-18 10:38:21,2022-09-18 10:55:27,IP Address,100,1025,True,2022-09-18 10:55:27,R_1DBXVqg5SNCYI0e,anonymous,RU,1,I agree to participate in the research,A,220,300,440,500,400,2,4,"Strongly disagree

5
",No,220,300,440,500,A,No,Consider it a gift and not pay for the coupon.,A,440,500,440,500,No,3,2,3,A,No,Pay your friend 700 ₽ for the coupon.,200,More than 1 020 ₽,Less than today,I do not know,I do not know,Very serious,Female,29,17 000 ₽ - 34 000 ₽,17,Russian Federation,Russian,I allow you to use the responses I provided in this study.
