StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,MrAB1,Game1_1_1,Game1_1_2,Game1_2_1,Game1_2_2,Drink1,Gym1 _1,Gym1 _2,Gym1 _3,Jacket1,Game2_1_1,Game2_1_2,Game2_2_1,Game2_2_2,MrAB2,"Play2 ","Plane2 ",MrAB3,Game3_1 _1,Game3_1 _2,Game3_2_1,Game3_2_2,Jacket2,Gym2 _1,Gym2 _2,Gym2 _3,"MrAB4 ","Play1 ","Plane1 ",Drink2,fin_lit1,fin_lit2,fin_lit3,fin_lit4,Att_check,Gender,"Age ",Income,Education,Residence,Native language,Debriefing
2022-09-13 21:27:07,2022-09-13 21:37:51,IP Address,100,643,True,2022-09-13 21:37:51,R_3emjvCQZOBzKLST,anonymous,VI,0.699999988079071,I agree to participate in the research,A,0,0,0,0,200.000,"Strongly disagree

5
","Strongly agree

1
","Strongly disagree

5
",No,0,30.000,0,50.000,A,Yes,Pay your friend 120.000Đ for the coupon.,B,0,50.000,0,100.000,No,"Strongly disagree

5
","Strongly agree

1
","Strongly disagree

5
",B,Yes,Pay your friend 120.000Đ for the coupon.,100.000,I do not know,I do not know,I do not know,I do not know,Absolutely serious,Female,34,More than 15.000.000Đ,16,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-13 21:45:44,2022-09-13 21:58:42,IP Address,100,777,True,2022-09-13 21:58:42,R_3MbrD24mNxLznIP,anonymous,VI,1,I agree to participate in the research,"No difference ",0,50.000,0,100.000,20.000,"Strongly agree

1
",2,"Strongly disagree

5
",No,50.000,100.000,100.000,150.000,No difference,No,Pay your friend 120.000Đ for the coupon.,No difference,100.000,100.000,100.000,100.000,No,"Strongly agree

1
",2,"Strongly disagree

5
",No difference,Yes,Pay your friend 120.000Đ for the coupon.,20.000,Less than 1.020.000Đ,Less than today,I do not know,I do not know,Absolutely serious,Female,35,10.000.000Đ - 12.500.000Đ,16,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-13 21:51:33,2022-09-13 22:03:29,IP Address,100,715,True,2022-09-13 22:03:29,R_3ewVFcBXbiemNXP,anonymous,VI,1,I agree to participate in the research,"No difference ",50000,0,0,100000,100000,"Strongly disagree

5
","Strongly agree

1
",3,No,0,50000,0,100000,No difference,Yes,Pay your friend 120.000Đ for the coupon.,B,0,50000,0,10000,No,"Strongly agree

1
","Strongly disagree

5
",3,B,Yes,Pay your friend 120.000Đ for the coupon.,50000,I do not know,I do not know,I do not know,I do not know,Absolutely serious,Male,33,More than 15.000.000Đ,15,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-13 21:47:36,2022-09-13 22:04:24,IP Address,100,1007,True,2022-09-13 22:04:24,R_21chJcdap5PbpWu,anonymous,VI,1,I agree to participate in the research,"No difference ",0,40000,0,80000,100000,"Strongly agree

1
","Strongly disagree

5
","Strongly disagree

5
",Yes,0,40000,0,80000,A,Yes,"Pay some, but not the full amount for the coupon (for example, half the price).",B,50000,50000,50000,50000,No,"Strongly agree

1
",3,3,No difference,No,Consider it a gift and not pay for the coupon.,30000,More than 1.020.000Đ,I do not know,I do not know,I do not know,Moderately serious,Female,29,More than 15.000.000Đ,16,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-13 23:35:45,2022-09-13 23:57:23,IP Address,100,1298,True,2022-09-13 23:57:24,R_2pRDcUa1qaXCbE2,anonymous,VI,0.8999999761581421,I agree to participate in the research,A,0,50000,0,100000,200000,"Strongly disagree

5
","Strongly agree

1
","Strongly disagree

5
",No,0,50000,0,50000,A,Yes,Consider it a gift and not pay for the coupon.,B,0,100000,0,100000,No,"Strongly disagree

5
","Strongly agree

1
","Strongly disagree

5
",B,Yes,"Pay some, but not the full amount for the coupon (for example, half the price).",100000,More than 1.020.000Đ,Less than today,I do not know,I do not know,Absolutely serious,Male,35,More than 15.000.000Đ,16,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 00:07:34,2022-09-14 00:22:03,IP Address,100,868,True,2022-09-14 00:22:03,R_3k5FlrWSAGAVJch,anonymous,VI,0.4000000059604645,I agree to participate in the research,A,0,50000,0,100000,10000,3,4,4,No,0,50000,0,100000,A,No,"Pay some, but not the full amount for the coupon (for example, half the price).",B,50000,100000,50000,100000,No,3,4,4,B,No,"Pay some, but not the full amount for the coupon (for example, half the price).",10000,More than 1.020.000Đ,Less than today,I do not know,They collapse,Moderately serious,Male,28,More than 15.000.000Đ,20,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 00:17:35,2022-09-14 00:26:08,IP Address,100,513,True,2022-09-14 00:26:09,R_C8fZ18aXmyottrH,anonymous,VI,0.8999999761581421,I agree to participate in the research,B,50000,50000,100000,100000,100000,3,3,"Strongly disagree

5
",No,50000,50000,100000,100000,A,Yes,Pay your friend 120.000Đ for the coupon.,A,100000,100000,100000,100000,Yes,3,3,"Strongly disagree

5
",B,No,Pay your friend 120.000Đ for the coupon.,50000,More than 1.020.000Đ,I do not know,False,They collapse,Very serious,Female,30,More than 15.000.000Đ,16,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 00:19:31,2022-09-14 00:27:48,IP Address,100,497,True,2022-09-14 00:27:50,R_XN6KgHazSVh7NBf,anonymous,VI,0.8999999761581421,I agree to participate in the research,"No difference ",50000,50000,100000,100000,50000,"Strongly agree

1
","Strongly disagree

5
","Strongly disagree

5
",Yes,50000,50000,100000,100000,A,No,"Pay some, but not the full amount for the coupon (for example, half the price).",B,50000,100000,100000,150000,Yes,"Strongly agree

1
","Strongly disagree

5
","Strongly disagree

5
",B,Yes,Consider it a gift and not pay for the coupon.,20000,More than 1.020.000Đ,Exactly the same as today,I do not know,I do not know,Absolutely serious,Female,32,More than 15.000.000Đ,15,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 03:42:01,2022-09-14 03:52:27,IP Address,100,626,True,2022-09-14 03:52:28,R_3j2qxGz3VQckwJe,anonymous,VI,0.8999999761581421,I agree to participate in the research,A,0,50000,0,100000,50000,"Strongly disagree

5
",2,"Strongly disagree

5
",Yes,50000,70000,100000,120000,A,No,Pay your friend 120.000Đ for the coupon.,B,50000,50000,100000,100000,No,"Strongly disagree

5
","Strongly agree

1
","Strongly disagree

5
",B,Yes,Pay your friend 120.000Đ for the coupon.,20000,More than 1.020.000Đ,Less than today,I do not know,They remain unchanged,Absolutely serious,Female,34,5.000.000Đ -  7.500.000Đ,16,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 06:12:13,2022-09-14 06:23:07,IP Address,100,654,True,2022-09-14 06:23:08,R_24pfKULHMqwf0M9,anonymous,VI,0.8999999761581421,I agree to participate in the research,B,70000,150000,50000,150000,100000,"Strongly agree

1
","Strongly agree

1
","Strongly agree

1
",No,50000,100000,100000,150000,A,Yes,Pay your friend 120.000Đ for the coupon.,B,50000,100000,100000,150000,No,"Strongly agree

1
",3,3,A,Yes,Pay your friend 120.000Đ for the coupon.,100000,More than 1.020.000Đ,More than today,True,They remain unchanged,Slightly serious,Female,27,Prefer not to answer,12,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 07:01:57,2022-09-14 07:26:58,IP Address,100,1501,True,2022-09-14 07:26:59,R_Xz7RBkYK3Ey8d6V,anonymous,VI,0.699999988079071,I agree to participate in the research,"No difference ",50000,100000,100000,150000,100000,"Strongly agree

1
","Strongly disagree

5
","Strongly disagree

5
",Yes,50000,100000,50000,150000,A,Yes,Pay your friend 120.000Đ for the coupon.,A,50000,100000,100000,100000,No,2,"Strongly disagree

5
","Strongly agree

1
",B,No,"Pay some, but not the full amount for the coupon (for example, half the price).",20000,More than 1.020.000Đ,Less than today,False,They remain unchanged,Very serious,Male,27,10.000.000Đ - 12.500.000Đ,18,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 09:21:01,2022-09-14 09:31:38,IP Address,100,636,True,2022-09-14 09:31:38,R_2Phfigl22jyY7D7,anonymous,VI,1,I agree to participate in the research,"No difference ",50000,50000,0,100000,100000,"Strongly agree

1
","Strongly disagree

5
",3,No,50000,50000,100000,100000,A,Yes,"Pay some, but not the full amount for the coupon (for example, half the price).",B,100000,100000,100000,100000,Yes,"Strongly agree

1
","Strongly disagree

5
",3,No difference,No,"Pay some, but not the full amount for the coupon (for example, half the price).",50000,More than 1.020.000Đ,I do not know,False,They collapse,Not serious at all,Female,24,7.500.000Đ - 10.000.000Đ,16,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 10:24:50,2022-09-14 10:36:38,IP Address,100,707,True,2022-09-14 10:36:38,R_2dT4Qk8B9wN4Xry,anonymous,VI,0.800000011920929,I agree to participate in the research,"No difference ",50,100,120,150,200,4,"Strongly agree

1
",3,Yes,50000,100000,150000,200000,A,No,Consider it a gift and not pay for the coupon.,B,70,100,150,200,Yes,"Strongly agree

1
","Strongly disagree

5
",3,B,No,Pay your friend 120.000Đ for the coupon.,30000,More than 1.020.000Đ,Less than today,I do not know,They collapse,Very serious,Female,24,Prefer not to answer,16,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 18:41:02,2022-09-14 18:46:40,IP Address,100,338,True,2022-09-14 18:46:40,R_3iOrTJR2aJ2j0Nz,anonymous,VI,0.8999999761581421,I agree to participate in the research,"No difference ",30,50,50,45,50,"Strongly disagree

5
","Strongly disagree

5
","Strongly disagree

5
",Yes,10,14,13,24,No difference,No,Consider it a gift and not pay for the coupon.,No difference,20,30,40,50,Yes,"Strongly agree

1
","Strongly agree

1
","Strongly agree

1
",A,Yes,Pay your friend 120.000Đ for the coupon.,13,More than 1.020.000Đ,More than today,True,They collapse,Not serious at all,Female,18,Prefer not to answer,12,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
2022-09-14 19:17:57,2022-09-14 19:39:31,IP Address,100,1293,True,2022-09-14 19:39:32,R_ughUpHUf8t2Ebrb,anonymous,VI,0.8999999761581421,I agree to participate in the research,"No difference ",50000,70000,100000,120000,50000,"Strongly agree

1
","Strongly disagree

5
","Strongly agree

1
",Yes,50.000,70.000,100.000,120.000,A,Yes,Consider it a gift and not pay for the coupon.,No difference,70.000,100.000,100.000,120.000,Yes,"Strongly agree

1
","Strongly disagree

5
","Strongly agree

1
",No difference,Yes,Consider it a gift and not pay for the coupon.,20000,I do not know,Exactly the same as today,I do not know,I do not know,Absolutely serious,Female,18,5.000.000Đ -  7.500.000Đ,18,Viet Nam,Vietnamese,"I do NOT allow you to use the responses I provided in this study, and I want them to be deleted."
2022-09-14 19:54:49,2022-09-14 20:15:39,IP Address,100,1250,True,2022-09-14 20:15:40,R_a8VCSJHdAui5pPb,anonymous,VI,0.8999999761581421,I agree to participate in the research,A,30.000,50.000,50.000,70.000,20.000,"Strongly agree

1
","Strongly disagree

5
","Strongly agree

1
",No,30.000,50.000,50.000,100.000,No difference,No,Pay your friend 120.000Đ for the coupon.,No difference,50.000,60.000,70.000,100.000,No,"Strongly disagree

5
","Strongly agree

1
","Strongly agree

1
",B,No,"Pay some, but not the full amount for the coupon (for example, half the price).",10.000,More than 1.020.000Đ,Less than today,False,They collapse,Very serious,Female,18,Prefer not to answer,12,Viet Nam,Vietnamese,I allow you to use the responses I provided in this study.
